10.834697651643786, 106.50230036409044
10.957792169977035, 106.53151660122647
10.877227458135478, 106.51601514131175
10.710105616411566, 106.57421946906875
10.876765500545666, 106.48832092127432
10.866290915638807, 106.5533666017623
10.910220929231139, 106.54003394003112
10.898074628044478, 106.48315433083968
10.798563847413334, 106.57229403092875
10.712499607067718, 106.51464800910021
10.949192028999512, 106.521193570617
10.850190484518706, 106.50148031321153
10.943824867316321, 106.50268047534406
10.850938068968151, 106.5432972229499
10.874464775118504, 106.50999341059543
10.883180539773626, 106.55960298664348
10.787007916786575, 106.57792944601913
10.910113626059065, 106.48054251063152
10.960245262329298, 106.50677913357055
10.742992120304786, 106.54402052145
10.835242430980552, 106.50264293808625
10.785633614799139, 106.49879573126502
10.788696166805016, 106.57299662812675
10.79474052929202, 106.48653949310874
10.897695008893285, 106.54776225182347
